"bbl","address","zipcode","unitsres","numfloors","latitude","longitude"
"4029000038","84-15 60 DRIVE","11379",2,2,40.7280018,-73.8748865
"4029000039","84-13 60 DRIVE","11379",1,2,40.7279552,-73.8749515
"4028990035","84-23 60 ROAD","11379",1,2,40.7286308,-73.8753688
"4029000026","84-41 60 DRIVE","11379",3,3,40.7284842,-73.8742578
"4028990122","84-44 60 AVENUE","11379",3,3,40.7292207,-73.8750934
"4028990036","84-21 60 ROAD","11379",1,2,40.7285925,-73.8754193
"4028990037","84-19 60 ROAD","11379",2,2,40.7285377,-73.8754952
"4029000001","84-02 60 ROAD","11379",1,2.5,40.7278982,-73.8755505
"4029010032","84-27 ELIOT AVENUE","11379",2,2,40.7276495,-73.8739996
"4029010034","84-19 ELIOT AVENUE","11379",1,2,40.7275015,-73.8742235
"4029010016","84-32 60 DRIVE","11379",1,2,40.727979,-73.8741324
"4029010017","84-34 60 DRIVE","11379",1,2,40.7280174,-73.8740783
"4029010018","84-36 60 DRIVE","11379",1,2,40.728053,-73.8740277
"4029000041","84-11 60 DRIVE","11379",3,2,40.7279086,-73.8750165
"4029000042","84-09 60 DRIVE","11379",2,2,40.7278401,-73.8751069
"4029000045","60-41 84 STREET","11379",2,3,40.7277332,-73.8752442
"4029000002","84-04 60 ROAD","11379",3,3,40.727942,-73.8754927
"4029000004","84-06 60 ROAD","11379",3,3,40.7279804,-73.8754385
"4029010045","60-65 84 STREET","11379",2,2,40.7273235,-73.8745811
"4029010046","60-63 84 STREET","11379",2,2,40.727362,-73.8746676
"4029010019","84-40 60 DRIVE","11379",2,2,40.7281105,-73.8739518
"4029000046","60-37 84 STREET","11379",2,3,40.7277964,-73.8753234
"4029000104","84-08 60 ROAD","11379",3,3,40.7280188,-73.8753879
"4029010047","60-59 84 STREET","11379",2,2,40.7274087,-73.8747252
"4029010048","60-57 84 STREET","11379",2,2,40.7274582,-73.8747865
"4029010022","84-44 60 DRIVE","11379",2,1.75,40.7282119,-73.8738145
"4029000129","84-33 60 DRIVE","11379",2,2,40.7282895,-73.8744963
"4029010024","84-43 ELIOT AVENUE","11379",1,2,40.7279921,-73.8735479
"4029010025","84-41 ELIOT AVENUE","11379",2,2,40.7279455,-73.8736057
"4029010001","60-53 84 STREET","11379",2,2,40.7275544,-73.8749054
"4029010027","84-37 ELIOT AVENUE","11379",1,2,40.7278605,-73.8737141
"4029010049","60-55 84 STREET","11379",2,2,40.7275077,-73.8748477
"4029010026","84-39 ELIOT AVENUE","11379",1,2,40.7279044,-73.8736599
"4029090048","82-23 58 AVENUE","11379",1,1,40.7287994,-73.8789512
"4029090050","82-21 58 AVENUE","11379",1,2,40.7287336,-73.8790704
"4029090052","82-17 58 AVENUE","11379",1,1,40.7286761,-73.8791715
"4029100007","83-40 58 AVENUE","11379",1,2,40.7291549,-73.8777852
"4029110012","58-16 83 PLACE","11379",2,1.75,40.7284856,-73.8781147
"4029110014","58-20 83 PLACE","11379",2,2,40.7284004,-73.8779994
"4029100031","83-27 60 AVENUE","11379",1,2.5,40.7282294,-73.8772168
"4029100034","58-33 83 PLACE","11379",1,2,40.728427,-73.8772778
"4029100008","58-02 84 STREET","11379",1,2.5,40.7292619,-73.8777489
"4029100010","58-08 84 STREET","11379",1,2.5,40.7291712,-73.8776264
"4029100041","58-15 83 PLACE","11379",1,2,40.7287569,-73.8776957
"4029110016","58-26 83 PLACE","11379",2,2.5,40.7283014,-73.8778805
"4029110018","58-28 83 PLACE","11379",2,2.5,40.7282465,-73.8778121
"4029110019","58-32 83 PLACE","11379",2,2.5,40.7281942,-73.8777472
"4029100035","58-31 83 PLACE","11379",1,2.5,40.7284765,-73.877339
"4029100036","58-27 83 PLACE","11379",2,2.5,40.7285397,-73.8774219
"4029090058","57-39 82 STREET","11379",2,2,40.7285309,-73.8794532
"4029100001","58-03 83 PLACE","11379",2,2,40.7290016,-73.878139
"4029100011","58-14 84 STREET","11379",3,3,40.7290422,-73.8775725
"4029110020","58-36 83 PLACE","11379",1,1.5,40.7281393,-73.8776752
"4029110023","83-17 60 AVENUE","11379",1,2,40.7280622,-73.8774697
"4029110024","83-15 60 AVENUE","11379",2,2,40.7280019,-73.8775275
"4029100040","58-23 83 PLACE","11379",2,2.5,40.7286689,-73.877584
"4029100045","58-11 83 PLACE","11379",2,2,40.7288751,-73.8778831
"4029100003","83-34 58 AVENUE","11379",1,1.5,40.7290426,-73.8779369
"4029100006","83-38 58 AVENUE","11379",1,2,40.7291193,-73.8778357
"4029100013","58-18 84 STREET","11379",4,3,40.7289625,-73.8774716
"4029100015","58-22 84 STREET","11379",2,1.75,40.7288635,-73.8773491
"4029110026","83-11 60 AVENUE","11379",2,2,40.7279443,-73.877607
"4029100047","58-07 83 PLACE","11379",2,2,40.7289219,-73.8780418
"4029120042","58-27 82 STREET","11379",1,2,40.7277892,-73.8788592
"4029110001","58-01 83 STREET","11379",1,2,40.7285165,-73.8788038
"4029110034","58-31 83 STREET","11379",2,2.5,40.7279804,-73.8779749
"4029110035","58-27 83 STREET","11379",4,3,40.7280408,-73.8780506
"4029120026","82-17 60 AVENUE","11379",1,2,40.7274702,-73.8782681
"4029120027","82-15 60 AVENUE","11379",1,2,40.7274373,-73.8783115
"4029120004","58-04 83 STREET","11379",3,3,40.7283246,-73.8790639
"4029120006","58-06 83 STREET","11379",3,3,40.7282559,-73.8789522
"4029120010","58-16 83 STREET","11379",2,2,40.728146,-73.8788369
"4029100021","58-32 84 STREET","11379",2,2,40.7286271,-73.8770357
"4029100022","58-40 84 STREET","11379",1,2,40.7285968,-73.8768481
"4029100024","83-41 60 AVENUE","11379",2,2,40.7284733,-73.8768808
"4029110027","83-09 60 AVENUE","11379",1,1,40.7278785,-73.8776973
"4029110029","83-05 60 AVENUE","11379",1,2,40.7278128,-73.877784
"4029110031","83-01 60 AVENUE","11379",3,2,40.7277552,-73.8778635
"4029110033","58-33 83 STREET","11379",1,2.5,40.7279392,-73.8779245
"4029130012","60-12 84 STREET","11379",5,3,40.7280665,-73.8763223
"4029110003","82-24 58 AVENUE","11379",1,1,40.7285328,-73.8786234
"4029110005","82-30 58 AVENUE","11379",1,2,40.7286068,-73.8785186
"4029110006","83-14 58 AVENUE","11379",3,3,40.7287165,-73.8784571
"4029110037","58-25 83 STREET","11379",3,3,40.7281068,-73.8781335
"4029110038","58-23 83 STREET","11379",3,3,40.7281563,-73.8781983
"4029120028","82-13 60 AVENUE","11379",1,2,40.7274071,-73.8783512
"4029120029","82-11 60 AVENUE","11379",1,2,40.727377,-73.8783946
"4029120030","82-09 60 AVENUE","11379",1,2,40.7273468,-73.8784343
"4029120012","58-18 83 STREET","11379",2,2,40.7280498,-73.8787325
"4029120013","58-22 83 STREET","11379",3,2,40.7279784,-73.8786605
"4029120015","58-24 83 STREET","11379",2,2,40.7279179,-73.8785992
"4029100026","83-37 60 AVENUE","11379",1,2.5,40.7284185,-73.8769603
"4029140008","83-16 60 AVENUE","11379",3,3,40.727716,-73.877142
"4029100027","83-35 60 AVENUE","11379",1,2,40.7283691,-73.8770253
"4029100028","83-33 60 AVENUE","11379",1,2.5,40.7283225,-73.8770867
"4029130014","60-14 84 STREET","11379",3,3,40.7280088,-73.8762719
"4029130019","60-26 84 STREET","11379",2,2,40.7277971,-73.8759837
"4029110007","83-18 58 AVENUE","11379",3,2.5,40.7287932,-73.8783523
"4029110009","58-10 83 PLACE","11379",3,3,40.7286559,-73.8782804
"4029110039","58-21 83 STREET","11379",3,3,40.7282085,-73.8782668
"4029110041","58-19 83 STREET","11379",3,3,40.7282552,-73.8783244
"4029120031","82-07 60 AVENUE","11379",1,2,40.7273139,-73.8784777
"4029100030","83-29 60 AVENUE","11379",1,2,40.7282759,-73.8771554
"4029130020","60-30 84 STREET","11379",3,3,40.7277476,-73.8759224
"4029110043","58-17 83 STREET","11379",3,3,40.7282992,-73.8783784
"4029120032","82-05 60 AVENUE","11379",1,2,40.7272783,-73.8785282
"4029120035","58-41 82 STREET","11379",1,2,40.7275117,-73.8786397
"4029130023","60-36 84 STREET","11379",2,2.5,40.7276185,-73.8757603
"4029110011","58-12 83 PLACE","11379",2,1.75,40.7285763,-73.8782264
"4029120043","58-25 82 STREET","11379",1,2,40.7278304,-73.8788916
"4029130110","60-10 84 STREET","11379",2,2.75,40.7281406,-73.8763727
"4029130117","60-04 84 STREET","11379",2,2.75,40.728278,-73.8765456
"4029110045","58-15 83 STREET","11379",3,3,40.7283404,-73.8784325
"4029110046","58-11 83 STREET","11379",3,3,40.7283872,-73.8784901
"4029110048","58-07 83 STREET","11379",1,2,40.7283928,-73.8786453
"4029120033","82-03 60 AVENUE","11379",1,2,40.7272207,-73.8785608
"4029120034","58-45 82 STREET","11379",1,2,40.7274513,-73.8786217
"4029120036","58-39 82 STREET","11379",1,2,40.7275557,-73.878672
"4029120016","58-26 83 STREET","11379",3,2,40.7278575,-73.878538
"4029120018","58-28 83 STREET","11379",3,2,40.7278025,-73.8784804
"4029120019","58-30 83 STREET","11379",2,2,40.7277503,-73.8784263
"4029130046","60-55 83 PLACE","11379",1,2,40.7270171,-73.8754944
"4029130047","60-53 83 PLACE","11379",1,2,40.7270528,-73.8755377
"4029130048","60-51 83 PLACE","11379",1,2,40.7270885,-73.8755845
"4029130027","83-43 60 DRIVE","11379",1,1,40.7275358,-73.8755115
"4029130028","83-39 60 DRIVE","11379",2,2,40.7274591,-73.8756163
"4029130030","83-37 60 DRIVE","11379",1,2,40.7273851,-73.8757175
"4029130032","83-33 60 DRIVE","11379",1,1,40.7273303,-73.8757933
"4029130039","60-64 84 STREET","11379",1,2,40.7270962,-73.8750541
"4029130118","60-06 84 STREET","11379",2,2.75,40.7282258,-73.8764772
"4029130119","60-08 84 STREET","11379",2,2.75,40.7281873,-73.8764303
"4029110050","58-05 83 STREET","11379",1,2,40.7284533,-73.8787245
"4029120037","58-37 82 STREET","11379",1,2,40.7275941,-73.8787044
"4029120038","58-35 82 STREET","11379",1,2,40.7276326,-73.8787332
"4029120021","58-32 83 STREET","11379",2,3,40.7277008,-73.8783723
"4029120023","82-25 60 AVENUE","11379",1,2.5,40.7275716,-73.8781128
"4029130049","60-49 83 PLACE","11379",1,2,40.7271105,-73.8756458
"4029130050","60-37 83 PLACE","11379",1,2,40.7272893,-73.8759197
"4029130045","60-57 83 PLACE","11379",1,2,40.7269813,-73.8754476
"4029140009","83-18 60 AVENUE","11379",3,3,40.7277544,-73.8770878
"4029140010","83-20 60 AVENUE","11379",1,1,40.7277955,-73.8770372
"4029130121","60-32 84 STREET","11379",3,3,40.7276872,-73.8758468
"4029120039","58-33 82 STREET","11379",1,2,40.7276711,-73.8787656
"4029120024","82-23 60 AVENUE","11379",1,2.5,40.7275332,-73.8781634
"4029130052","60-35 83 PLACE","11379",2,2.5,40.7274293,-73.8760204
"4029140016","60-20 83 PLACE","11379",2,2,40.7274329,-73.8767745
"4029130134","60-54 84 STREET","11379",1,2,40.7272666,-73.8753136
"4029120044","58-23 82 STREET","11379",1,2,40.7278743,-73.8789276
"4029130135","60-56 84 STREET","11379",2,2,40.7272282,-73.8752631
"4029130136","60-58 84 STREET","11379",1,2,40.7271924,-73.8752199
"4029120001","58-05 82 STREET","11379",2,2,40.7281464,-73.8792086
"4029120040","58-31 82 STREET","11379",1,2,40.7277068,-73.8787944
"4029120041","58-29 82 STREET","11379",1,2,40.727748,-73.8788268
"4029120025","82-19 60 AVENUE","11379",1,2,40.7275058,-73.8782175
"4029140033","60-50 83 PLACE","11379",1,2,40.7268227,-73.8759999
"4029140034","60-52 83 PLACE","11379",1,2,40.726787,-73.8759531
"4029130054","60-31 83 PLACE","11379",2,2,40.7274898,-73.8760925
"4029130055","60-29 83 PLACE","11379",2,2,40.727531,-73.8761574
"4029130057","60-25 83 PLACE","11379",2,2,40.7275943,-73.8762294
"4029140019","60-24 83 PLACE","11379",2,2,40.727334,-73.8766484
"4029140020","60-26 83 PLACE","11379",2,2,40.7272735,-73.8765727
"4029140021","60-28 83 PLACE","11379",1,2,40.7272185,-73.8765043
"4029140023","60-30 83 PLACE","11379",1,2,40.7271773,-73.8764503
"4029140024","60-32 83 PLACE","11379",1,2,40.7271416,-73.876407
"4029140025","60-34 83 PLACE","11379",1,2,40.7271058,-73.8763602
"4029130137","60-60 84 STREET","11379",1,2,40.7271567,-73.8751731
"4029150014","60-10 83 STREET","11379",1,3,40.727184,-73.8775687
"4029150016","82-31 60 ROAD","11379",1,2,40.7270685,-73.8774029
"4029140052","60-25 83 STREET","11379",1,2,40.7271119,-73.8768725
"4029140054","60-17 83 STREET","11379",1,1,40.7272575,-73.8770382
"4029140055","60-15 83 STREET","11379",3,3,40.7273345,-73.8771607
"4029140035","60-54 83 PLACE","11379",1,2,40.7267513,-73.8759099
"4029140039","60-51 83 STREET","11379",1,2,40.7266501,-73.8762853
"4029130058","60-21 83 PLACE","11379",3,3,40.7276547,-73.8763123
"4029130061","60-19 83 PLACE","11379",3,3,40.7277152,-73.8763879
"4029140026","60-36 83 PLACE","11379",1,2,40.7270701,-73.876317
"4029140027","60-38 83 PLACE","11379",1,2,40.7270344,-73.8762701
"4029140028","60-40 83 PLACE","11379",1,2,40.7269986,-73.8762233
"4029130151","60-45 83 PLACE","11379",1,2,40.7271711,-73.8758369
"4029130161","60-17 83 PLACE","11379",2,2,40.7277757,-73.8764672
"4029150018","82-29 60 ROAD","11379",1,2,40.7270439,-73.877486
"4029140040","60-49 83 STREET","11379",2,2,40.7266858,-73.8763321
"4029130062","60-15 83 PLACE","11379",2,2,40.7278251,-73.8765284
"4029140029","60-42 83 PLACE","11379",1,2,40.7269657,-73.87618
"4029140003","83-06 60 AVENUE","11379",3,3,40.7275351,-73.8773877
"4029150019","82-27 60 ROAD","11379",2,2,40.727022,-73.877551
"4029140058","60-11 83 STREET","11379",3,3,40.727395,-73.8772328
"4029120045","58-21 82 STREET","11379",1,2,40.7279128,-73.87896
"4029140059","60-05 83 STREET","11379",2,2,40.7274116,-73.8774095
"4029140041","60-47 83 STREET","11379",1,2,40.7267188,-73.8763753
"4029140042","60-45 83 STREET","11379",2,2,40.7267546,-73.8764222
"4029140043","60-43 83 STREET","11379",1,2,40.7267903,-73.876469
"4029130063","60-11 83 PLACE","11379",3,3,40.7278746,-73.8765897
"4029140030","60-44 83 PLACE","11379",1,2,40.7269299,-73.8761332
"4029140032","60-48 83 PLACE","11379",1,2,40.7268585,-73.8760431
"4029160003","82-08 60 ROAD","11379",1,2,40.7263551,-73.8776352
"4029160004","82-10 60 ROAD","11379",2,2,40.7263853,-73.877581
"4029140005","83-08 60 AVENUE","11379",3,2,40.7275927,-73.8773082
"4029140006","83-12 60 AVENUE","11379",2,2.5,40.7276584,-73.8772179
"4029150020","82-25 60 ROAD","11379",1,2,40.7269891,-73.8776015
"4029150021","82-23 60 ROAD","11379",1,2,40.7269562,-73.8776485
"4029150022","82-21 60 ROAD","11379",1,2,40.7269206,-73.8776955
"4029150023","82-19 60 ROAD","11379",1,2,40.7268877,-73.8777424
"4029140060","60-03 83 STREET","11379",2,2,40.7275106,-73.8775392
"4029140112","60-14 83 PLACE","11379",3,3,40.7275896,-73.8769726
"4029140115","60-18 83 PLACE","11379",3,3,40.7274906,-73.8768465
"4029140044","60-41 83 STREET","11379",1,2,40.726826,-73.8765122
"4029160018","60-42 83 STREET","11379",1,2,40.7265382,-73.876906
"4029160019","60-44 83 STREET","11379",1,2,40.7265025,-73.8768592
"4029160020","60-46 83 STREET","11379",1,2,40.7264695,-73.8768124
"4029160005","82-12 60 ROAD","11379",2,2,40.7264154,-73.8775304
"4029160006","82-14 60 ROAD","11379",1,2,40.7264483,-73.8774799
"4029160007","82-16 60 ROAD","11379",1,2,40.7264839,-73.8774221
"4029160008","82-18 60 ROAD","11379",1,2,40.7265223,-73.8773715
"4029160009","82-20 60 ROAD","11379",2,2,40.7265579,-73.8773245
"4029170031","57-52 82 STREET","11379",1,2,40.7280289,-73.8797283
"4029170032","57-54 82 STREET","11379",1,2,40.7279877,-73.8796959
"4029150024","82-17 60 ROAD","11379",1,2,40.7268521,-73.8777894
"4029150025","82-01 60 ROAD","11379",1,1.67,40.7266354,-73.8779305
"4029140116","60-22 83 PLACE","11379",2,2,40.7273834,-73.8767132
"4029150001","60-03 82 STREET","11379",2,2,40.7269761,-73.8782293
"4029140045","60-39 83 STREET","11379",1,2,40.7268618,-73.8765591
"4029140046","60-37 83 STREET","11379",1,2,40.7268975,-73.8766023
"4029160021","60-48 83 STREET","11379",1,2,40.7264338,-73.8767691
"4029160010","82-22 60 ROAD","11379",1,2,40.7265963,-73.8772703
"4029170033","57-56 82 STREET","11379",1,2,40.7279492,-73.8796635
"4029140047","60-35 83 STREET","11379",1,2,40.7269332,-73.8766491
"4029150027","60-15 82 STREET","11379",2,2.5,40.7267178,-73.8780133
"4029150005","82-14 60 AVENUE","11379",3,3,40.7270555,-73.8780307
"4029160011","60-28 83 STREET","11379",1,2,40.7267966,-73.8772339
"4029160012","60-30 83 STREET","11379",1,2,40.7267526,-73.8771762
"4029160013","60-32 83 STREET","11379",1,2,40.7267169,-73.8771294
"4029170034","57-58 82 STREET","11379",1,2,40.7279108,-73.8796347
"4029150029","60-11 82 STREET","11379",1,2,40.7268414,-73.8781069
"4029150009","82-22 60 AVENUE","11379",3,3,40.7272254,-73.8777959
"4029140048","60-33 83 STREET","11379",1,2,40.7269689,-73.8766924
"4029160022","60-50 83 STREET","11379",1,2,40.7263953,-73.8767223
"4029160023","60-52 83 STREET","11379",2,2,40.7263623,-73.8766502
"4029170035","57-60 82 STREET","11379",1,2,40.7278723,-73.8796023
"4029120046","58-19 82 STREET","11379",1,2,40.7279513,-73.8789888
"4029170036","57-62 82 STREET","11379",1,2,40.7278366,-73.8795735
"4029150124","82-15 60 ROAD","11379",1,2,40.726811,-73.87784
"4029160001","82-04 60 ROAD","11379",1,2,40.7262948,-73.8777363
"4029150011","60-08 60 AVENUE","11379",3,3,40.7273132,-73.8777344
"4029170050","57-45 81 STREET","11379",1,2,40.7280953,-73.880273
"4029140049","60-31 83 STREET","11379",1,2,40.7270047,-73.8767392
"4029140051","60-27 83 STREET","11379",1,2,40.7270761,-73.8768293
"4029160024","82-29 ELIOT AVENUE","11379",1,2,40.7263599,-73.8769713
"4029160025","82-27 ELIOT AVENUE","11379",1,2,40.726327,-73.8770291
"4029160014","60-34 83 STREET","11379",1,2,40.7266812,-73.8770862
"4029160015","60-36 83 STREET","11379",1,2,40.7266454,-73.8770393
"4029160016","60-38 83 STREET","11379",1,2,40.7266097,-73.8769961
"4029160017","60-40 83 STREET","11379",1,2,40.726574,-73.8769493
"4029180054","57-57 80 STREET","11379",1,1,40.7277036,-73.8809845
"4029180055","57-55 80 STREET","11379",1,1,40.7277558,-73.8810241
"4029170037","57-64 82 STREET","11379",1,2,40.7277954,-73.8795411
"4029170038","57-66 82 STREET","11379",1,2,40.7277542,-73.8795087
"4029160002","82-06 60 ROAD","11379",1,2,40.726325,-73.8776857
"4029190016","58-18 82 STREET","11379",1,2,40.7271965,-73.8790551
"4029170051","57-39 81 STREET","11379",1,2,40.7282382,-73.8804026
"4029170138","57-68 82 STREET","11379",1,2,40.7277102,-73.8794727
"4029180034","57-52 81 STREET","11379",1,1,40.7276592,-73.8805227
"4029180035","57-54 81 STREET","11379",1,1,40.7276097,-73.8804831
"4029180036","57-56 81 STREET","11379",1,1,40.7275575,-73.8804435
"4029160026","82-25 ELIOT AVENUE","11379",1,2,40.7262969,-73.8770797
"4029160027","82-23 ELIOT AVENUE","11379",1,2,40.7262613,-73.8771374
"4029180056","57-53 80 STREET","11379",1,1,40.727808,-73.8810673
"4029180057","57-49 80 STREET","11379",1,1,40.7278656,-73.8811105
"4029170040","57-65 81 STREET","11379",1,1,40.7276283,-73.8798337
"4029190017","58-20 82 STREET","11379",1,2,40.7271553,-73.8790227
"4029180021","57-28 81 STREET","11379",1,2,40.7282691,-73.8810701
"4029180022","57-30 81 STREET","11379",1,2,40.7282278,-73.8809799
"4029180037","57-58 81 STREET","11379",1,1,40.7275081,-73.8804039
"4029170025","57-36 82 STREET","11379",3,3,40.7282708,-73.880049
"4029180059","57-47 80 STREET","11379",1,2,40.7279426,-73.8811753
"4029180061","57-43 80 STREET","11379",1,2,40.7280387,-73.8812509
"4029180123","57-34 81 STREET","11379",1,2,40.7281536,-73.8809187
"4029170041","57-61 81 STREET","11379",1,1,40.7276805,-73.8798733
"4029170044","57-55 81 STREET","11379",1,1,40.7278315,-73.8799957
"4029190018","58-22 82 STREET","11379",1,2,40.7271114,-73.8789904
"4029190019","58-26 82 STREET","11379",1,2,40.7270344,-73.8789255
"4029180023","57-32 81 STREET","11379",1,2,40.7281894,-73.8809475
"4029180038","57-60 81 STREET","11379",1,1,40.7274586,-73.8803643
"4029170027","57-38 82 STREET","11379",5,3,40.7282459,-73.87993
"4029190008","58-02 82 STREET","11379",1,2,40.7275234,-73.8793179
"4029170045","57-53 81 STREET","11379",1,1,40.7278837,-73.8800353
"4029120047","58-17 82 STREET","11379",1,2,40.7279897,-73.8790212
"4029170046","57-51 81 STREET","11379",1,1,40.7279332,-73.8800785
"4029190020","58-30 82 STREET","11379",2,2,40.726952,-73.8788608
"4029190021","58-32 82 STREET","11379",1,2,40.7269108,-73.8788284
"4029180024","57-36 81 STREET","11379",1,2,40.7281124,-73.8808863
"4029200030","58-50 81 STREET","11379",2,1,40.7260769,-73.879252
"4029180026","57-40 81 STREET","11379",1,2,40.7280163,-73.8808107
"4029180027","57-40A 81 STREET","11379",1,2,40.7279723,-73.8807747
"4029180039","57-62 81 STREET","11379",1,1,40.7274092,-73.8803211
"4029180041","57-64 81 STREET","11379",1,1,40.7273515,-73.8802779
"4029180046","57-73 80 STREET","11379",1,1,40.7273272,-73.8806821
"4029170030","57-50 82 STREET","11379",1,2,40.7280921,-73.8798256
"4029190036","60-28 82 STREET","11379",1,1,40.7261471,-73.878202
"4029190054","58-55 81 STREET","11379",1,1.67,40.7260926,-73.8785953
"4029190009","58-04 82 STREET","11379",1,2,40.727474,-73.8792783
"4029190010","58-06 82 STREET","11379",1,2,40.72743,-73.8792423
"4029190011","58-08 82 STREET","11379",1,2,40.7273916,-73.8792135
"4029190012","58-10 82 STREET","11379",1,2,40.7273531,-73.8791811
"4029190013","58-12 82 STREET","11379",1,2,40.7273146,-73.8791523
"4029190014","58-14 82 STREET","11379",1,2,40.7272789,-73.8791199
"4029170047","57-49 81 STREET","11379",1,1,40.7279826,-73.8801181
"4029170049","57-47 81 STREET","11379",1,1,40.7280403,-73.8801649
"4029190022","58-52 82 STREET","11379",1,2,40.7268119,-73.8787456
